Comb version 0.3.1
Args  ./comb;512_512_512;-divide;2_2_1;-periodic;1_1_1;-ghost;8_8_8;-vars;3;-comm;cutoff;250;-comm;enable;mpi;-comm;post_recv;wait_all;-comm;post_send;wait_all;-comm;wait_recv;test_all;-comm;wait_send;test_all;-exec;enable;omp;-print_message_sizes;-print_packing_sizes
Started rank 0 of 4
Node cm4r15c06s05
Compiler "/dss/lrzsys/sys/spack/release/24.4.0/opt/x86_64/intel-oneapi-compilers/2024.1.0-gcc-ibqwgcs/compiler/2024.1/bin/icpx"
OMP num threads     3
OMP thread map      0;1;2
Cart coords         0        0        0
Message policy cutoff 250
Post Recv using wait_all method
Post Send using wait_all method
Wait Recv using test_all method
Wait Send using test_all method
Num cycles          5
Num vars            3
ghost_widths        8        8        8
sizes             512      512      512
divisions           2        2        1
periodic            1        1        1
division map
map                 0        0        0
map               256      256      512
map               512      512         
print message and packing sizes to proc file(s)
Starting test memcpy seq dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.051249295, 0.045798689, 0.056075878
post-recv ,        20, 0.000165422, 0.000026481, 0.000552266
post-send ,        20, 0.047336265, 0.042543340, 0.052076582
mid-comm  ,        20, 0.059806907, 0.052871588, 0.067526005
wait-recv ,        20, 0.061290403, 0.040316061, 0.088502209
wait-send ,        20, 0.001505709, 0.000882032, 0.002542311
post-comm ,        20, 0.055952306, 0.048305855, 0.061660669
start-up  ,         4, 0.099791520, 0.094070524, 0.105485451
test-comm ,         4, 1.296873631, 1.296868301, 1.296879297
bench-comm,         4, 1.418948197, 1.418946655, 1.418949266
