Comb version 0.3.1
Args  ./comb;512_512_512;-divide;2_2_1;-periodic;1_1_1;-ghost;1_1_1;-vars;3;-comm;cutoff;500000;-comm;enable;mpi;-comm;post_recv;wait_all;-comm;post_send;wait_all;-comm;wait_recv;test_all;-comm;wait_send;test_all;-exec;enable;omp;-print_message_sizes;-print_packing_sizes
Started rank 0 of 4
Node cm4r13c01s08
Compiler "/dss/lrzsys/sys/spack/release/24.4.0/opt/x86_64/intel-oneapi-compilers/2024.1.0-gcc-ibqwgcs/compiler/2024.1/bin/icpx"
OMP num threads     1
OMP thread map      0
Cart coords         0        0        0
Message policy cutoff 500000
Post Recv using wait_all method
Post Send using wait_all method
Wait Recv using test_all method
Wait Send using test_all method
Num cycles          5
Num vars            3
ghost_widths        1        1        1
sizes             512      512      512
divisions           2        2        1
periodic            1        1        1
division map
map                 0        0        0
map               256      256      512
map               512      512         
print message and packing sizes to proc file(s)
Starting test memcpy seq dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.089302679, 0.088600610, 0.090436103
post-recv ,        20, 0.000005909, 0.000004254, 0.000013285
post-send ,        20, 0.005594865, 0.005329999, 0.006225528
mid-comm  ,        20, 0.090431974, 0.088825511, 0.092206846
wait-recv ,        20, 0.011321170, 0.009462577, 0.015727964
wait-send ,        20, 0.001045595, 0.000002689, 0.005620628
post-comm ,        20, 0.088272502, 0.087278151, 0.089550823
start-up  ,         4, 0.120634351, 0.118450097, 0.122779344
test-comm ,         4, 1.328434612, 1.328433734, 1.328435508
bench-comm,         4, 1.436204024, 1.436202790, 1.436205152
